Image Name,Image Path,bbox_coord,num_patch,bbox_format
26dc41664_001_018_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_001_018_image.jpg,[],0,cx_cy_w_h
26dc41664_001_019_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_001_019_image.jpg,[],0,cx_cy_w_h
26dc41664_001_020_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_001_020_image.jpg,[],0,cx_cy_w_h
26dc41664_001_021_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_001_021_image.jpg,[],0,cx_cy_w_h
26dc41664_001_022_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_001_022_image.jpg,[],0,cx_cy_w_h
26dc41664_001_023_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_001_023_image.jpg,[],0,cx_cy_w_h
26dc41664_001_024_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_001_024_image.jpg,[],0,cx_cy_w_h
26dc41664_001_025_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_001_025_image.jpg,[],0,cx_cy_w_h
26dc41664_001_026_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_001_026_image.jpg,[],0,cx_cy_w_h
26dc41664_002_000_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_000_image.jpg,[],0,cx_cy_w_h
26dc41664_002_001_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_001_image.jpg,[],0,cx_cy_w_h
26dc41664_002_002_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_002_image.jpg,[],0,cx_cy_w_h
26dc41664_002_010_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_010_image.jpg,[],0,cx_cy_w_h
26dc41664_002_013_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_013_image.jpg,[],0,cx_cy_w_h
26dc41664_002_014_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_014_image.jpg,[],0,cx_cy_w_h
26dc41664_002_015_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_015_image.jpg,[],0,cx_cy_w_h
26dc41664_002_016_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_016_image.jpg,[],0,cx_cy_w_h
26dc41664_002_017_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_017_image.jpg,[],0,cx_cy_w_h
26dc41664_002_018_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_018_image.jpg,[],0,cx_cy_w_h
26dc41664_002_019_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_019_image.jpg,[],0,cx_cy_w_h
26dc41664_002_020_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_020_image.jpg,[],0,cx_cy_w_h
26dc41664_002_021_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_021_image.jpg,[],0,cx_cy_w_h
26dc41664_002_022_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_022_image.jpg,[],0,cx_cy_w_h
26dc41664_002_023_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_023_image.jpg,[],0,cx_cy_w_h
26dc41664_002_024_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_024_image.jpg,[],0,cx_cy_w_h
26dc41664_002_025_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_025_image.jpg,[],0,cx_cy_w_h
26dc41664_002_026_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_002_026_image.jpg,[],0,cx_cy_w_h
26dc41664_003_000_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_003_000_image.jpg,[],0,cx_cy_w_h
26dc41664_003_001_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_003_001_image.jpg,[],0,cx_cy_w_h
26dc41664_003_002_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_003_002_image.jpg,[],0,cx_cy_w_h
26dc41664_003_016_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_003_016_image.jpg,[],0,cx_cy_w_h
26dc41664_003_017_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_003_017_image.jpg,[],0,cx_cy_w_h
26dc41664_003_018_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_003_018_image.jpg,[],0,cx_cy_w_h
26dc41664_003_019_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_003_019_image.jpg,[],0,cx_cy_w_h
26dc41664_003_020_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_003_020_image.jpg,[],0,cx_cy_w_h
26dc41664_003_021_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_003_021_image.jpg,[],0,cx_cy_w_h
26dc41664_003_022_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_003_022_image.jpg,[],0,cx_cy_w_h
26dc41664_003_023_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_003_023_image.jpg,[],0,cx_cy_w_h
26dc41664_003_024_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_003_024_image.jpg,[],0,cx_cy_w_h
26dc41664_003_025_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_003_025_image.jpg,[],0,cx_cy_w_h
26dc41664_003_026_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_003_026_image.jpg,[],0,cx_cy_w_h
26dc41664_004_000_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_004_000_image.jpg,[],0,cx_cy_w_h
26dc41664_004_001_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_004_001_image.jpg,[],0,cx_cy_w_h
26dc41664_004_002_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_004_002_image.jpg,[],0,cx_cy_w_h
26dc41664_004_018_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_004_018_image.jpg,[],0,cx_cy_w_h
26dc41664_004_019_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_004_019_image.jpg,[],0,cx_cy_w_h
26dc41664_004_020_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_004_020_image.jpg,[],0,cx_cy_w_h
26dc41664_004_021_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_004_021_image.jpg,[],0,cx_cy_w_h
26dc41664_004_022_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_004_022_image.jpg,[],0,cx_cy_w_h
26dc41664_004_023_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_004_023_image.jpg,[],0,cx_cy_w_h
26dc41664_004_024_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_004_024_image.jpg,[],0,cx_cy_w_h
26dc41664_004_025_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_004_025_image.jpg,[],0,cx_cy_w_h
26dc41664_004_026_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_004_026_image.jpg,[],0,cx_cy_w_h
26dc41664_005_000_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_005_000_image.jpg,[],0,cx_cy_w_h
26dc41664_005_001_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_005_001_image.jpg,[],0,cx_cy_w_h
26dc41664_005_002_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_005_002_image.jpg,[],0,cx_cy_w_h
26dc41664_005_020_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_005_020_image.jpg,[],0,cx_cy_w_h
26dc41664_005_021_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_005_021_image.jpg,[],0,cx_cy_w_h
26dc41664_005_022_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_005_022_image.jpg,[],0,cx_cy_w_h
26dc41664_005_023_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_005_023_image.jpg,[],0,cx_cy_w_h
26dc41664_005_024_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_005_024_image.jpg,[],0,cx_cy_w_h
26dc41664_005_025_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_005_025_image.jpg,[],0,cx_cy_w_h
26dc41664_005_026_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_005_026_image.jpg,[],0,cx_cy_w_h
26dc41664_006_000_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_006_000_image.jpg,[],0,cx_cy_w_h
26dc41664_006_001_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_006_001_image.jpg,[],0,cx_cy_w_h
26dc41664_006_002_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_006_002_image.jpg,[],0,cx_cy_w_h
26dc41664_006_003_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_006_003_image.jpg,[],0,cx_cy_w_h
26dc41664_006_005_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_006_005_image.jpg,[],0,cx_cy_w_h
26dc41664_006_022_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_006_022_image.jpg,[],0,cx_cy_w_h
26dc41664_006_023_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_006_023_image.jpg,[],0,cx_cy_w_h
26dc41664_006_024_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_006_024_image.jpg,[],0,cx_cy_w_h
26dc41664_006_025_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_006_025_image.jpg,[],0,cx_cy_w_h
26dc41664_006_026_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_006_026_image.jpg,[],0,cx_cy_w_h
26dc41664_007_000_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_007_000_image.jpg,[],0,cx_cy_w_h
26dc41664_007_001_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_007_001_image.jpg,[],0,cx_cy_w_h
26dc41664_007_002_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_007_002_image.jpg,[],0,cx_cy_w_h
26dc41664_007_003_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_007_003_image.jpg,[],0,cx_cy_w_h
26dc41664_007_004_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_007_004_image.jpg,[],0,cx_cy_w_h
26dc41664_007_005_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_007_005_image.jpg,[],0,cx_cy_w_h
26dc41664_007_006_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_007_006_image.jpg,[],0,cx_cy_w_h
26dc41664_007_007_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_007_007_image.jpg,[],0,cx_cy_w_h
26dc41664_007_008_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_007_008_image.jpg,[],0,cx_cy_w_h
26dc41664_007_022_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_007_022_image.jpg,[],0,cx_cy_w_h
26dc41664_007_023_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_007_023_image.jpg,[],0,cx_cy_w_h
26dc41664_007_024_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_007_024_image.jpg,[],0,cx_cy_w_h
26dc41664_007_025_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_007_025_image.jpg,[],0,cx_cy_w_h
26dc41664_007_026_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_007_026_image.jpg,[],0,cx_cy_w_h
26dc41664_008_000_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_008_000_image.jpg,[],0,cx_cy_w_h
26dc41664_008_001_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_008_001_image.jpg,[],0,cx_cy_w_h
26dc41664_008_002_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_008_002_image.jpg,[],0,cx_cy_w_h
26dc41664_008_003_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_008_003_image.jpg,[],0,cx_cy_w_h
26dc41664_008_004_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_008_004_image.jpg,[],0,cx_cy_w_h
26dc41664_008_005_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_008_005_image.jpg,[],0,cx_cy_w_h
26dc41664_008_006_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_008_006_image.jpg,[],0,cx_cy_w_h
26dc41664_008_007_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_008_007_image.jpg,[],0,cx_cy_w_h
26dc41664_008_008_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_008_008_image.jpg,[],0,cx_cy_w_h
26dc41664_008_009_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_008_009_image.jpg,[],0,cx_cy_w_h
26dc41664_008_010_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_008_010_image.jpg,[],0,cx_cy_w_h
26dc41664_008_024_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_008_024_image.jpg,[],0,cx_cy_w_h
26dc41664_008_025_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_008_025_image.jpg,[],0,cx_cy_w_h
26dc41664_008_026_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_008_026_image.jpg,[],0,cx_cy_w_h
26dc41664_009_000_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_000_image.jpg,[],0,cx_cy_w_h
26dc41664_009_001_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_001_image.jpg,[],0,cx_cy_w_h
26dc41664_009_002_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_002_image.jpg,[],0,cx_cy_w_h
26dc41664_009_003_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_003_image.jpg,[],0,cx_cy_w_h
26dc41664_009_004_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_004_image.jpg,[],0,cx_cy_w_h
26dc41664_009_005_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_005_image.jpg,[],0,cx_cy_w_h
26dc41664_009_006_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_006_image.jpg,[],0,cx_cy_w_h
26dc41664_009_007_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_007_image.jpg,[],0,cx_cy_w_h
26dc41664_009_008_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_008_image.jpg,[],0,cx_cy_w_h
26dc41664_009_009_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_009_image.jpg,[],0,cx_cy_w_h
26dc41664_009_010_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_010_image.jpg,[],0,cx_cy_w_h
26dc41664_009_011_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_011_image.jpg,[],0,cx_cy_w_h
26dc41664_009_012_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_012_image.jpg,[],0,cx_cy_w_h
26dc41664_009_014_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_014_image.jpg,[],0,cx_cy_w_h
26dc41664_009_015_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_015_image.jpg,[],0,cx_cy_w_h
26dc41664_009_024_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_024_image.jpg,[],0,cx_cy_w_h
26dc41664_009_025_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_025_image.jpg,[],0,cx_cy_w_h
26dc41664_009_026_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_009_026_image.jpg,[],0,cx_cy_w_h
26dc41664_010_000_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_000_image.jpg,[],0,cx_cy_w_h
26dc41664_010_001_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_001_image.jpg,[],0,cx_cy_w_h
26dc41664_010_002_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_002_image.jpg,[],0,cx_cy_w_h
26dc41664_010_003_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_003_image.jpg,[],0,cx_cy_w_h
26dc41664_010_004_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_004_image.jpg,[],0,cx_cy_w_h
26dc41664_010_005_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_005_image.jpg,[],0,cx_cy_w_h
26dc41664_010_006_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_006_image.jpg,[],0,cx_cy_w_h
26dc41664_010_007_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_007_image.jpg,[],0,cx_cy_w_h
26dc41664_010_008_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_008_image.jpg,[],0,cx_cy_w_h
26dc41664_010_009_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_009_image.jpg,[],0,cx_cy_w_h
26dc41664_010_010_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_010_image.jpg,[],0,cx_cy_w_h
26dc41664_010_011_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_011_image.jpg,[],0,cx_cy_w_h
26dc41664_010_012_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_012_image.jpg,[],0,cx_cy_w_h
26dc41664_010_013_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_013_image.jpg,[],0,cx_cy_w_h
26dc41664_010_014_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_014_image.jpg,[],0,cx_cy_w_h
26dc41664_010_015_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_015_image.jpg,[],0,cx_cy_w_h
26dc41664_010_025_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_025_image.jpg,[],0,cx_cy_w_h
26dc41664_010_026_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_010_026_image.jpg,[],0,cx_cy_w_h
26dc41664_011_000_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_011_000_image.jpg,[],0,cx_cy_w_h
26dc41664_011_001_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_011_001_image.jpg,[],0,cx_cy_w_h
26dc41664_011_002_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_011_002_image.jpg,[],0,cx_cy_w_h
26dc41664_011_003_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_011_003_image.jpg,[],0,cx_cy_w_h
26dc41664_011_004_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_011_004_image.jpg,[],0,cx_cy_w_h
26dc41664_011_005_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_011_005_image.jpg,[],0,cx_cy_w_h
26dc41664_011_006_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_011_006_image.jpg,[],0,cx_cy_w_h
26dc41664_011_007_image.jpg,/home/humanoid/datasets/Hubmap-kidney/train_patch_image/26dc41664_011_007_image.jpg,[],0,cx_cy_w_h
